"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Experiment.code","Sex","Rearing.temperature","diff","reftemp","treattemp","warm.cool","es_reproduction","v_reproduction","es_longevtiy","v_longevtiy"
"853","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,9,27,36,"Warm",-0.427839594,0.060220391,NA,NA
"854","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150A","Female",25,12,27,39,"Warm",-0.226150367,0.068720461,NA,NA
"855","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150A","Both",25,12,27,39,"Warm",NA,NA,-1.452154555,0.086157824
"856","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,12,27,39,"Warm",0.18063469,0.066284766,NA,NA
"857","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Male","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,12,27,39,"Warm",0.201930717,0.072327381,NA,NA
"858","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,12,27,39,"Warm",0.526600416,0.060090286,NA,NA
"859","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150A","Female",25,13,27,40,"Warm",-1.337031706,0.088877861,NA,NA
"860","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150A","Both",25,13,27,40,"Warm",NA,NA,-1.371297835,0.089706468
"861","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,13,27,40,"Warm",-0.01243158,0.067341355,NA,NA
"862","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Male","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,13,27,40,"Warm",-0.755290714,0.0948312,NA,NA
"863","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,13,27,40,"Warm",-1.26760389,0.071705986,NA,NA
"864","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,14,27,41,"Warm",-0.289677413,0.093659285,NA,NA
"865","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Male","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,14,27,41,"Warm",-1.355661629,0.107504744,NA,NA
"866","Good","TEMP1150",1018,19,"11","Liao, H. J.et al.",2014,"Heat shock suppresses mating and sperm transfer in the rice leaf folder Cnaphalocrocis medinalis","10.1017/S0007485314000212","Cnaphalocrocis medinalis","Crambidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"1 to 5 days","Adult","No","Both","No","TEMP1150B","Female",25,14,27,41,"Warm",-1.305170529,0.102559273,NA,NA
"867","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,-5,25,20,"Cool",NA,NA,2.386283485,1.141195739
"868","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,-5,25,20,"Cool",-0.414704225,0.6809983,NA,NA
"869","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,5,25,30,"Warm",NA,NA,0.233832524,0.671223137
"870","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,5,25,30,"Warm",0.206026349,0.670203905,NA,NA
"871","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,10,25,35,"Warm",NA,NA,-0.524035216,0.689551076
"872","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,10,25,35,"Warm",0.521288493,0.689311808,NA,NA
"873","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,15,25,40,"Warm",NA,NA,-1.40298095,0.723930158
"874","Good","TEMP961",843,15,"7B","Karlsson, B.; Wiklund, C. m. j.",2005,"Butterfly life history and temperature adaptations; dry open habitats select for increased fecundity and longevity","10.1111/j.1365-2656.2004.00902.x","Coenonympha pamphilus","Nymphalidae","Insecta","Arthropoda","Female","Internal","No","Lab","Wild-caught","Experimental","Terrestrial","Sweden","Europe",NA,"More than 5 days","Adult","No","Constant","No","TEMP961A","Female",NA,15,25,40,"Warm",-0.823650541,0.631790492,NA,NA
"875","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-15.2,24.9,9.7,"Cool",0.089703947,0.050050292,NA,NA
"876","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-15.2,24.9,9.7,"Cool",NA,NA,0.369381429,0.050852767
"877","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Male",23,-15.2,24.9,9.7,"Cool",NA,NA,0.096045968,0.050057655
"878","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-10.3,24.9,14.6,"Cool",0.600477075,0.052253579,NA,NA
"879","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-10.3,24.9,14.6,"Cool",NA,NA,0.002546104,0.050000041
"880","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Male",23,-10.3,24.9,14.6,"Cool",NA,NA,-0.070397789,0.050030974
"881","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-4.8,24.9,20.1,"Cool",0.653280696,0.052667348,NA,NA
"882","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,-4.8,24.9,20.1,"Cool",NA,NA,-0.140391047,0.050123185
"883","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Male",23,-4.8,24.9,20.1,"Cool",NA,NA,-0.234211184,0.050342843
"884","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,4.6,24.9,29.5,"Warm",-0.597177811,0.04090672,NA,NA
"885","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,4.6,24.9,29.5,"Warm",NA,NA,-0.453784719,0.040221717
"886","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Male",23,4.6,24.9,29.5,"Warm",NA,NA,-0.688435685,0.041440004
"887","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,9.6,24.9,34.5,"Warm",-0.841401033,0.048933087,NA,NA
"888","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Female",23,9.6,24.9,34.5,"Warm",NA,NA,-0.785867774,0.048431045
"889","Good","TEMP678",620,11,"C","Gould, J.et al.",2005,"Effect of temperature on development and population parameters of Copitarsia decolora (Lepidoptera : Noctuidae","10.1603/0046-225X-34.3.548","Copitarsia decolora","Noctuidae","Insecta","Arthropoda","Both","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","Yes","Constant","No","TEMP678_A","Male",23,9.6,24.9,34.5,"Warm",NA,NA,-0.929905402,0.049804023
"890","Good","HUM148",2097,40,"25A","Ju et al.",2011,"Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata","10.1673/031.011.0116","Corythucha ciliata","Tingidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM148A","Female",26,-10,26,16,"Cool",-2.679243405,0.25297242,NA,NA
"891","Good","HUM148",2097,40,"25A","Ju et al.",2011,"Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata","10.1673/031.011.0116","Corythucha ciliata","Tingidae","Insecta","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","HUM148A","Female",26,-10,26,16,"Cool",NA,NA,0.412274907,0.136166177
