"","Status","Paper.code","Paper.number","Screening.set","Extraction.set","Paper","Publication.year","Title","DOI","Species.latin","Family","Class","Phylum","Sex.exposed","Fertilisation.mode","Agricultural.importance","Lab.or.field","Animal.origin","Stressor.variation","Habitat","Country.of.origin","Continent.of.origin","Ocean.sea.of.origin","Exposure.duration","Life.stage.of.animal","Lowest.temp.below.10.C.","Constant.or.fluctuating.","Acclimated.","Effect.size.code","Experiment.code","Trait.category","Trait","Sex","Rearing.temperature","es","v","diff","reftemp","treattemp","gtest","warm.cool"
"2984","Good","TEMP1414",1231,23,"11A","Nagai, K.; Yano, E. m. m.",1999,"Effects of temperature on the development and reproduction of Orius sauteri (Poppius) (Heteroptera : Anthocoridae), a predator of Thrips palmi Karny (Thysanoptera : Thripidae","10.1303/aez.34.223","Orius sauteri","Anthocoridae","Insecta","Arthropoda","Both sexes","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1414_1","TEMP1414A","Reproduction","total number eggs per female","Female",25,-0.635653889923789,0.150805026942873,5,25,30,9.5785211242515,"Warm"
"2985","Good","TEMP1414",1231,23,"11A","Nagai, K.; Yano, E. m. m.",1999,"Effects of temperature on the development and reproduction of Orius sauteri (Poppius) (Heteroptera : Anthocoridae), a predator of Thrips palmi Karny (Thysanoptera : Thripidae","10.1303/aez.34.223","Orius sauteri","Anthocoridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1414_2","TEMP1414A","Longevity","Longevity","Female",25,-2.19623098909275,0.22972243211566,5,25,30,17.6876100305781,"Warm"
"2986","Good","TEMP1426",1242,23,"11A","Vasconcelos, G. J.et al.",2008,"Life history of the predatory mite Phytoseiulus fragariae on Tetranychus evansi and Tetranychus urticae (Acari : Phytoseiidae, Tetranychidae) at five temperatures","10.1007/s10493-007-9124-8","Phytoseiulus fragariae","Phytoseiidae","Arachnida","Arthropoda","Both sexes","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Uruguay","South America",NA,"More than 5 days","Mix","No","Constant","Yes (mix)","TEMP1426_1","TEMP1426A","Reproduction","total number eggs per female","Female",25,-0.480610930290372,0.0566202458792169,5,25,30,13.9118344192218,"Warm"
"2987","Good","TEMP1426",1242,23,"11A","Vasconcelos, G. J.et al.",2008,"Life history of the predatory mite Phytoseiulus fragariae on Tetranychus evansi and Tetranychus urticae (Acari : Phytoseiidae, Tetranychidae) at five temperatures","10.1007/s10493-007-9124-8","Phytoseiulus fragariae","Phytoseiidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Wild-caught","Experimental","Terrestrial","Uruguay","South America",NA,"More than 5 days","Mix","No","Constant","Yes (mix)","TEMP1426_2","TEMP1426A","Longevity","Longevity","Female",25,-0.942318592906566,0.0581469545272992,5,25,30,17.592688905464,"Warm"
"2992","Good","TEMP1456",1265,24,"10B","NIKLASSON, H.; PARKER, E. m. o.",1994,"FITNESS VARIATION IN AN INVADING PARTHENOGENETIC COCKROACH","10.2307/3546171","Pycnoscelus indicus","Blaberidae","Insecta","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1456_1","TEMP1456A","Longevity","Longevity","Female",30,-0.530374955823994,0.258790549805166,5,30,35,3.50342094495699,"Warm"
"2993","Good","TEMP1456",1265,24,"10B","NIKLASSON, H.; PARKER, E. m. o.",1994,"FITNESS VARIATION IN AN INVADING PARTHENOGENETIC COCKROACH","10.2307/3546171","Pycnoscelus indicus","Blaberidae","Insecta","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1456_2","TEMP1456A","Reproduction","Total number of offspring","Female",30,-1.77610820619468,0.348580011253502,5,30,35,0.48457901269878,"Warm"
"2994","Good","TEMP1456",1265,24,"10B","NIKLASSON, H.; PARKER, E. m. o.",1994,"FITNESS VARIATION IN AN INVADING PARTHENOGENETIC COCKROACH","10.2307/3546171","Pycnoscelus surinamensis","Blaberidae","Insecta","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1456_3","TEMP1456A","Longevity","Longevity","Female",30,-0.380165130633662,0.254516422704678,5,30,35,13.0316042481543,"Warm"
"2995","Good","TEMP1456",1265,24,"10B","NIKLASSON, H.; PARKER, E. m. o.",1994,"FITNESS VARIATION IN AN INVADING PARTHENOGENETIC COCKROACH","10.2307/3546171","Pycnoscelus surinamensis","Blaberidae","Insecta","Arthropoda","Parthenogenetic",NA,"No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Adult","No","Constant","No","TEMP1456_4","TEMP1456A","Reproduction","Total number of offspring","Female",30,-1.24344006185123,0.298316974606769,5,30,35,NA,"Warm"
"2996","Good","TEMP1457",1266,24,"21A","Nishikawa, H.et al.",2010,"Thermal effect on the development and reproduction of an indigenous mind bug, Pilophorus typicus Distant (Heteroptera: Miridae), a potential biological control agent in Japan","10.1303/aez.2010.313","Pilophorus typicus","Miridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1457_1","TEMP1457A","Longevity","Longevity in Days","Female",25,0,0,0,25,25,11.4045455407397,"Reference"
"2997","Good","TEMP1457",1266,24,"21A","Nishikawa, H.et al.",2010,"Thermal effect on the development and reproduction of an indigenous mind bug, Pilophorus typicus Distant (Heteroptera: Miridae), a potential biological control agent in Japan","10.1303/aez.2010.313","Pilophorus typicus","Miridae","Insecta","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1457_2","TEMP1457A","Reproduction","Fecundity per Female","Female",25,0,0,0,25,25,10.2665939508628,"Reference"
"2998","Good","TEMP1463",1272,24,"21A","Noronha, A. C. S.et al.",2018,"Fertility Life Table of Tetranychus palmarum Flechtmann & Noronha (Acari: Tetranychidae) in Oil Palm","10.1007/s13744-017-0550-y","Tetranychus palmarum","Tetranychidae","Arachnida","Arthropoda","Female","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1463_1","TEMP1463A","Longevity","Longevity in Days","Female",25,-0.0463428594882832,0.0773571723008857,6,25,31,7.84089706984685,"Warm"
"2999","Good","TEMP1463",1272,24,"21A","Noronha, A. C. S.et al.",2018,"Fertility Life Table of Tetranychus palmarum Flechtmann & Noronha (Acari: Tetranychidae) in Oil Palm","10.1007/s13744-017-0550-y","Tetranychus palmarum","Tetranychidae","Arachnida","Arthropoda","Both sexes","Internal","Pest","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1463_3","TEMP1463A","Reproduction","Eggs per female","Female",25,-0.249806359544969,0.0777815072068263,6,25,31,7.12154871481503,"Warm"
"3004","Good","TEMP1492",1297,24,"11C","Oliveira, M. L. M.et al.",2004,"Effect of temperature on the biology of Noctua atlantica (Lepidoptera : Noctuidae), a species endemic to the Azores","10.14411/eje.2004.059","Noctua atlantica","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1492_1","TEMP1492A","Reproduction","number of eggs per female","Female",NA,0,0,0,25,25,4.58989682901956,"Reference"
"3005","Good","TEMP1492",1297,24,"11C","Oliveira, M. L. M.et al.",2004,"Effect of temperature on the biology of Noctua atlantica (Lepidoptera : Noctuidae), a species endemic to the Azores","10.14411/eje.2004.059","Noctua atlantica","Noctuidae","Insecta","Arthropoda","Both sexes","Internal","No","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","No","TEMP1492_2","TEMP1492A","Longevity","Longevity","Both sexes",NA,0,0,0,25,25,11.2486146470491,"Reference"
"3006","Good","TEMP1503",1307,25,"11B","Opit, G. P.et al.",2010,"Reproductive Parameters of the Parthenogenetic Psocid Lepinotus reticulatus (Psocoptera: Trogiidae) at Constant Temperatures","10.1603/EN10011","Lepinotus reticulatus","Trogiidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1503_1","TEMP1503A","Reproduction","number of eggs per female","Parthenogenetic",30,0,0,0,30,30,17.1294117647059,"Reference"
"3007","Good","TEMP1503",1307,25,"11B","Opit, G. P.et al.",2010,"Reproductive Parameters of the Parthenogenetic Psocid Lepinotus reticulatus (Psocoptera: Trogiidae) at Constant Temperatures","10.1603/EN10011","Lepinotus reticulatus","Trogiidae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","USA","North America",NA,"More than 5 days","Adult","No","Constant","No","TEMP1503_2","TEMP1503A","Longevity","Longevity","Parthenogenetic",30,0,0,0,30,30,16.855614973262,"Reference"
"3008","Good","TEMP1506",1310,25,"12A","Osman, M. A. M.et al.",2015,"Influence of temperature on some biological attributes and life table analysis of the tomato leaf miner, Tuta absoluta (Lepidoptera; Gelechiidae)",NA,"Tuta absoluta","Gelechiidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Egypt","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1506_1","TEMP1506A","Reproduction","Fecundity","Female",25,-5.70020891445503,0.843591284759011,5,25,30,3.64103215968941,"Warm"
"3009","Good","TEMP1506",1310,25,"12A","Osman, M. A. M.et al.",2015,"Influence of temperature on some biological attributes and life table analysis of the tomato leaf miner, Tuta absoluta (Lepidoptera; Gelechiidae)",NA,"Tuta absoluta","Gelechiidae","Insecta","Arthropoda","Both sexes","Internal","Pest","Lab","Wild-caught","Experimental","Terrestrial","Egypt","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1506_3","TEMP1506A","Longevity","Longevity","Female",25,-1.96381947189199,0.247012227462128,5,25,30,22.5306122471376,"Warm"
"3010","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Both sexes","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508_1","TEMP1508A","Reproduction","total number eggs per female","Female",30,0,0,0,30,30,47.3383949423756,"Reference"
"3011","Good","TEMP1508",1311,25,"11B","Otieno, M. H. J.et al.",2019,"Integrating temperature-dependent life table data into Insect Life Cycle Model for predicting the potential distribution of Scapsipedus icipe Hugel & Tanga","10.1371/journal.pone.0222941","Scapsipedus icipe","Gryllidae","Insecta","Arthropoda","Female","Internal","Other","Lab","Wild-caught","Experimental","Terrestrial","Kenya","Africa",NA,"More than 5 days","Mix","No","Constant","No","TEMP1508_2","TEMP1508A","Longevity","Longevity","Female",30,0,0,0,30,30,31.4846149037984,"Reference"
"3012","Good","TEMP1515",1316,25,"12A","Ozder, N.et al.",2007,"Effect of temperature on development, mortality, fecundity and reproduction of Tuberolachnus salignus on weeping willow (Salix babylonica) and corkscrew willow (Salix matsudana)","10.1007/BF02980702","Tuberolachnus salignus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","TEMP1515_1","TEMP1515A","Longevity","Longevity","Parthenogenetic",25,0,0,0,25,25,2.26381724391962,"Reference"
"3013","Good","TEMP1515",1316,25,"12A","Ozder, N.et al.",2007,"Effect of temperature on development, mortality, fecundity and reproduction of Tuberolachnus salignus on weeping willow (Salix babylonica) and corkscrew willow (Salix matsudana)","10.1007/BF02980702","Tuberolachnus salignus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","TEMP1515_2","TEMP1515A","Reproduction","Fecundity (Progeny/female)","Parthenogenetic",25,0,0,0,25,25,1.76076975853595,"Reference"
"3014","Good","TEMP1515",1316,25,"12A","Ozder, N.et al.",2007,"Effect of temperature on development, mortality, fecundity and reproduction of Tuberolachnus salignus on weeping willow (Salix babylonica) and corkscrew willow (Salix matsudana)","10.1007/BF02980702","Tuberolachnus salignus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","TEMP1515_3","TEMP1515B","Longevity","Longevity","Parthenogenetic",25,0,0,0,25,25,1.49287219202374,"Reference"
"3015","Good","TEMP1515",1316,25,"12A","Ozder, N.et al.",2007,"Effect of temperature on development, mortality, fecundity and reproduction of Tuberolachnus salignus on weeping willow (Salix babylonica) and corkscrew willow (Salix matsudana)","10.1007/BF02980702","Tuberolachnus salignus","Aphididae","Insecta","Arthropoda","Parthenogenetic",NA,"Pest","Lab","Wild-caught","Experimental","Terrestrial","Turkey","Europe",NA,"More than 5 days","Mix","No","Constant","No","TEMP1515_4","TEMP1515B","Reproduction","Fecundity (Progeny/female)","Parthenogenetic",25,0,0,0,25,25,1.59423769533238,"Reference"
"3016","Good","TEMP1525",1325,25,"12A","Palyvos, N. E.; Emmanouel, N. G.",2011,"Reproduction, survival, and life table parameters of the predatory mite Cheyletus malaccensis (Acari: Cheyletidae) at various constant temperatures","10.1007/s10493-011-9427-7","Cheyletus malaccensis","Cheyletidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (< 4 days)","TEMP1525_1","TEMP1525A","Longevity","Longevity (of fertilized females)","Female",25,-0.0855430460726042,0.0955416598918238,5,25,30,29.4431960038854,"Warm"
"3017","Good","TEMP1525",1325,25,"12A","Palyvos, N. E.; Emmanouel, N. G.",2011,"Reproduction, survival, and life table parameters of the predatory mite Cheyletus malaccensis (Acari: Cheyletidae) at various constant temperatures","10.1007/s10493-011-9427-7","Cheyletus malaccensis","Cheyletidae","Arachnida","Arthropoda","Female","Internal","Control agent","Lab","Lab-reared","Experimental","Terrestrial",NA,NA,NA,"More than 5 days","Mix","No","Constant","Yes (< 4 days)","TEMP1525_2","TEMP1525A","Reproduction","Fecundity (total eggs/ fertilized female)","Female",25,2.07373951741557,0.146649731003247,5,25,30,25.4232209777532,"Warm"
"3018","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_1","TEMP1526A","Reproduction","Fecundity","Parthenogenetic",25,-1.37341938497134,0.617892550438441,4,24,28,11.2941176470588,"Warm"
"3019","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_2","TEMP1526A","Longevity","Lifespan","Parthenogenetic",25,-0.1716608671232,0.501841715831343,4,24,28,9.05476673427992,"Warm"
"3020","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_3","TEMP1526B","Reproduction","Fecundity","Parthenogenetic",25,0.868626687827413,0.547157020175376,4,24,28,10.3529411764706,"Warm"
"3021","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_4","TEMP1526B","Longevity","Lifespan","Parthenogenetic",25,1.13002832846614,0.579810251445999,4,24,28,32.3561208267091,"Warm"
"3022","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_5","TEMP1526C","Reproduction","Fecundity","Parthenogenetic",25,0.340703417789188,0.507254926180827,4,24,28,13.1764705882353,"Warm"
"3023","Good","TEMP1526",1326,25,"12C","Pan, L.et al.",2014,"Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera","10.1051/limn/2014021","Asplanchna brightwelli","Asplanchnidae","Monogononta","Rotifera","Parthenogenetic",NA,"No","Lab","Wild-caught","Experimental","Aquatic","China","Asia",NA,"More than 5 days","Mix","No","Constant","No","TEMP1526_6","TEMP1526C","Longevity","Lifespan","Parthenogenetic",25,0.279023543392391,0.504865883610453,4,24,28,21.9607843137255,"Warm"
