Status,Paper code,Paper number,Screening set,Extraction set,Paper,Publication year,Title,DOI,Species latin,Family,Class,Phylum,Sex exposed,Fertilisation mode,Agricultural importance,Lab or field,Animal origin,Stressor variation,Habitat,Country of origin,Continent of origin,Ocean/sea of origin,Exposure duration,Life-stage of animal,Lowest temp below 10°C?,Constant or fluctuating?,Acclimated?,Effect size code,Experiment code,Trait category,Trait,Sex,Rearing temperature,No of temp treatments,Min temp,Max temp,Data location,Test,Statistic,Effect size direction,Total N (replicates),Total animals ,Temp1,N1,ani_1,Prop1,Mean1,SD1,Temp2,N2,ani_2,Prop2,Mean2,SD2,Temp3,N3,ani_3,Prop3,Mean3,SD3,Temp4,N4,ani_4,Prop4,Mean4,SD4,Temp5,N5,ani_5,Prop5,Mean5,SD5,Temp6,N6,ani_6,Prop6,Mean6,SD6,Temp7,N7,ani_7,Prop7,Mean7,SD7,Temp8,N8,ani_8,Prop8,Mean8,SD8,Temp9,N9,ani_9,Prop9,Mean9,SD9,Comment,ref_temp,ref_mean,ref_sd,ref_ani,ref_N,rearing?
Good,TEMP1515,1316,25,12A,"Ozder, N.et al.",2007,"Effect of temperature on development, mortality, fecundity and reproduction of Tuberolachnus salignus on weeping willow (Salix babylonica) and corkscrew willow (Salix matsudana)",10.1007/BF02980702,Tuberolachnus salignus,Aphididae,Insecta,Arthropoda,Parthenogenetic,NA,Pest,Lab,Wild-caught,Experimental,Terrestrial,Turkey,Europe,NA,More than 5 days,Mix,No,Constant,No,TEMP1515_4,TEMP1515B,Reproduction,Fecundity (Progeny/female),Parthenogenetic,25,5,17.5,27.5,Table 3,NA,NA,NA,200,200,17.5,40,40,NA,22.61,86.83614455,20,40,40,NA,42.08,110.6164726,22.5,40,40,NA,13.27,57.42696231,25,40,40,NA,38.18,150.5244166,27.5,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reared in babylonica,25,38.18,150.5244166,40,40,Y
Good,TEMP1525,1325,25,12A,"Palyvos, N. E.; Emmanouel, N. G.",2011,"Reproduction, survival, and life table parameters of the predatory mite Cheyletus malaccensis (Acari: Cheyletidae) at various constant temperatures",10.1007/s10493-011-9427-7,Cheyletus malaccensis,Cheyletidae,Arachnida,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (< 4 days),TEMP1525_1,TEMP1525A,Longevity,Longevity (of fertilized females),Female,25,6,17.5,35,Table 2,NA,NA,NA,122,122,17.5,22,22,NA,57.8,7.973706792,20,18,18,NA,45.8,9.333809512,25,20,20,NA,27.4,8.94427191,30,22,22,NA,26.8,4.221374184,32.5,21,21,NA,22.3,3.666060556,35,19,19,NA,17.9,3.487119155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,27.4,8.94427191,20,20,Y
Good,TEMP1525,1325,25,12A,"Palyvos, N. E.; Emmanouel, N. G.",2011,"Reproduction, survival, and life table parameters of the predatory mite Cheyletus malaccensis (Acari: Cheyletidae) at various constant temperatures",10.1007/s10493-011-9427-7,Cheyletus malaccensis,Cheyletidae,Arachnida,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (< 4 days),TEMP1525_2,TEMP1525A,Reproduction,Fecundity (total eggs/ fertilized female),Female,25,6,17.5,35,Table 3,NA,NA,NA,122,122,17.5,22,22,NA,25.2,6.097540488,20,18,18,NA,59.6,17.81909089,25,20,20,NA,88.6,45.16857315,30,22,22,NA,169.7,30.95674401,32.5,21,21,NA,107.8,18.33030278,35,19,19,NA,55.5,11.76902715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,88.6,45.16857315,20,20,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_1,TEMP1526A,Reproduction,Fecundity,Parthenogenetic,25,4,16,28,Table 1,NA,NA,NA,16,16,16,4,4,NA,2.3,0.4,20,4,4,NA,2.5,0.6,24,4,4,NA,1.7,0.4,28,4,4,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Net reproductive rate,24,1.7,0.4,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_2,TEMP1526A,Longevity,Lifespan,Parthenogenetic,25,4,16,28,Table 1,NA,NA,NA,16,16,16,4,4,NA,101.7,25.2,20,4,4,NA,66,9.2,24,4,4,NA,57.6,5.6,28,4,4,NA,55.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,57.6,5.6,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_3,TEMP1526B,Reproduction,Fecundity,Parthenogenetic,25,4,16,28,Table 2,NA,NA,NA,16,16,16,4,4,NA,3.3,1,20,4,4,NA,3.3,0.8,24,4,4,NA,1.8,0.4,28,4,4,NA,2.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Net reproductive rate,24,1.8,0.4,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_4,TEMP1526B,Longevity,Lifespan,Parthenogenetic,25,4,16,28,Table 1,NA,NA,NA,16,16,16,4,4,NA,104.4,21.6,20,4,4,NA,73.8,9.8,24,4,4,NA,59.1,3.2,28,4,4,NA,63.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,59.1,3.2,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_5,TEMP1526C,Reproduction,Fecundity,Parthenogenetic,25,4,16,28,Table 3,NA,NA,NA,16,16,16,4,4,NA,3.6,0.6,20,4,4,NA,4,0.6,24,4,4,NA,2.6,0.6,28,4,4,NA,2.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Net reproductive rate,24,2.6,0.6,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_6,TEMP1526C,Longevity,Lifespan,Parthenogenetic,25,4,16,28,Table 1,NA,NA,NA,16,16,16,4,4,NA,106.2,9.5,20,4,4,NA,88.5,6.6,24,4,4,NA,61.2,5.8,28,4,4,NA,63,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,61.2,5.8,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_7,TEMP1526D,Reproduction,Fecundity,Parthenogenetic,25,4,16,28,Table 4,NA,NA,NA,16,16,16,4,4,NA,3.4,1,20,4,4,NA,3.1,0.4,24,4,4,NA,3.4,0.6,28,4,4,NA,2.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Net reproductive rate,24,3.4,0.6,4,4,Y
Good,TEMP1526,1326,25,12C,"Pan, L.et al.",2014,Combined effects of temperature and prey (Brachionus angularis) density on life-table demography and population growth of Asplanchna brightwelli (Rotifera,10.1051/limn/2014021,Asplanchna brightwelli,Asplanchnidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Wild-caught,Experimental,Aquatic,China,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1526_8,TEMP1526D,Longevity,Lifespan,Parthenogenetic,25,4,16,28,Table 1,NA,NA,NA,16,16,16,4,4,NA,95.1,14,20,4,4,NA,77.1,3.2,24,4,4,NA,67.8,3.8,28,4,4,NA,60.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,67.8,3.8,4,4,Y
Good,TEMP1529,1328,25,11B,"Pandey, R.; Johnson, M. m. o.",2005,Effects of cool storage on Anagyrus ananatis Gahan (Hymenoptera : Encyrtidae,10.1016/j.biocontrol.2005.06.003,Anagyrus ananatis,Encyrtidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (> 4 days),TEMP1529_1,TEMP1529A,Reproduction,Progeny number,Female,25,2,14.8,25,Table 6,NA,NA,NA,15,15,14.8,5,5,NA,1.8,1.1,25,5,5,NA,6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chose 2-week exposure data as allowed more sample size and info on progeny for both males and females; same for longevity for a more direct comparison to fecundity data; assumed SE and converted to SD,25,6,2.4,5,5,Y
Good,TEMP1529,1328,25,11B,"Pandey, R.; Johnson, M. m. o.",2005,Effects of cool storage on Anagyrus ananatis Gahan (Hymenoptera : Encyrtidae,10.1016/j.biocontrol.2005.06.003,Anagyrus ananatis,Encyrtidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Adult,No,Constant,Yes (> 4 days),TEMP1529_3,TEMP1529A,Longevity,Longevity,Female,25,2,10.1,14.8,Table 5,NA,NA,NA,27,27,10.1,7,7,NA,33,14.6,14.8,20,20,NA,22.8,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chose 2-week exposure data as allowed more sample size and info on progeny for both males and females; same for longevity for a more direct comparison to fecundity data; assumed SE and converted to SD,14.8,22.8,19.7,20,20,Y
Good,TEMP1535,1335,25,12A,"Papanikolaou, N. E.et al.",2013,"Temperature-Dependent Development, Survival, Longevity, and Fecundity of Propylea quatuordecimpunctata (Coleoptera: Coccinellidae)",10.1603/AN12104,Propylea quatuordecimpunctata,Coccinellidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Greece,Europe,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1535_1,TEMP1535A,Reproduction,Fecundity (eggs/female),Female,25,4,17,30,Table 4,NA,NA,NA,76,76,17,16,16,NA,371.6,270.3,20,20,20,NA,539,230.9,25,25,25,NA,724.6,236.7,30,15,15,NA,402.3,190.5120508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,724.6,236.7,25,25,Y
Good,TEMP1535,1335,25,12A,"Papanikolaou, N. E.et al.",2013,"Temperature-Dependent Development, Survival, Longevity, and Fecundity of Propylea quatuordecimpunctata (Coleoptera: Coccinellidae)",10.1603/AN12104,Propylea quatuordecimpunctata,Coccinellidae,Insecta,Arthropoda,Female,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Greece,Europe,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1535_2,TEMP1535A,Longevity,Longevity,Female,25,4,17,30,Table 4,NA,NA,NA,76,76,17,16,16,NA,123.1,42.5,20,20,20,NA,118.2,35.2,25,25,25,NA,69,15.5,30,15,15,NA,33.53,7.242478857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,69,15.5,25,25,Y
Good,TEMP1540,1339,25,12A,"Pappas, M. L.et al.",2008,"Effect of temperature on survival, development and reproduction of the predatory lacewing Dichochrysa prasina (Neuroptera : Chrysopidae) reared on Ephestia kuehniella eggs (Lepidoptera : Pyralidae",10.1016/j.biocontrol.2008.02.005,Dichochrysa prasina,Chrysopidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Greece,Europe,NA,More than 5 days,Mix,No,Constant,No,TEMP1540_1,TEMP1540A,Reproduction,Fecundity (Number of eggs/female),Female,25,5,15,30,Table 4,NA,NA,NA,77,77,15,11,11,NA,69.5,4.6,20,21,21,NA,393,138.9,25,19,19,NA,435.5,106.4,27,11,11,NA,346.5,201.6507873,30,15,15,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,435.5,106.4,19,19,Y
Good,TEMP1540,1339,25,12A,"Pappas, M. L.et al.",2008,"Effect of temperature on survival, development and reproduction of the predatory lacewing Dichochrysa prasina (Neuroptera : Chrysopidae) reared on Ephestia kuehniella eggs (Lepidoptera : Pyralidae",10.1016/j.biocontrol.2008.02.005,Dichochrysa prasina,Chrysopidae,Insecta,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Greece,Europe,NA,More than 5 days,Mix,No,Constant,No,TEMP1540_2,TEMP1540A,Longevity,Longevity,Female,25,5,15,30,Table 4,NA,NA,NA,77,77,15,11,11,NA,65.5,17.9,20,21,21,NA,68.6,13.3,25,19,19,NA,55.1,14.4,27,11,11,NA,44.9,18.90476131,30,15,15,NA,22.4,8.907861696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,55.1,14.4,19,19,Y
Good,TEMP1541,1340,25,11B,"Parajulee, M. N. m. a.",2007,"Influence of constant temperatures on life history parameters of the cotton aphid, Aphis gossypii, infesting cotton",10.1093/ee/36.4.666,Aphis gossypii,Aphididae,Insecta,Arthropoda,Parthenogenetic,NA,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP1541_1,TEMP1541A,Reproduction,number of eggs per female,Parthenogenetic,26.7,6,10,35,Table3,NA,NA,NA,119,119,10,19,19,NA,9.8,11.1,15,20,20,NA,36,11,20,18,18,NA,46.3,11.1,25,20,20,NA,50.51,11.04617581,30,24,24,NA,58.93,11.07169364,35,18,18,NA,17.32,11.07329219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,converted SE to SD,25,50.51,11.04617581,20,20,Y
Good,TEMP1541,1340,25,11B,"Parajulee, M. N. m. a.",2007,"Influence of constant temperatures on life history parameters of the cotton aphid, Aphis gossypii, infesting cotton",10.1093/ee/36.4.666,Aphis gossypii,Aphididae,Insecta,Arthropoda,Parthenogenetic,NA,Pest,Lab,Lab-reared,Experimental,Terrestrial,NA,NA,NA,More than 5 days,Mix,No,Constant,No,TEMP1541_2,TEMP1541A,Longevity,Longevity,Parthenogenetic,26.7,6,10,35,Table3,NA,NA,NA,119,119,10,19,19,NA,43.3,9.9,15,20,20,NA,40.8,9.9,20,18,18,NA,39.4,9.9,25,20,20,NA,29.65,9.92814182,30,24,24,NA,28.21,9.944928356,35,18,18,NA,14.22,9.927779208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,converted SE to SD,25,29.65,9.92814182,20,20,Y
Good,TEMP1548,1346,25,12A,"Park, Y.-g.; Lee, J.-H. m. d.",2020,Temperature-dependent development and oviposition models and life history characteristics of Amblyseius eharai (Amitai et Swirski) (Acari: Phytoseiidae) preying on Tetranychus urticae (Koch) (Acari: Tetranychidae,10.1016/j.aspen.2020.07.021,Amblyseius eharai,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Korea,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1548_1,TEMP1548A,Longevity,Longevity,Female,27,6,18,33.2,Table 6,NA,NA,NA,115,115,18,19,19,NA,30.2,15.5,21.6,20,20,NA,31.4,12.3,24.1,16,16,NA,25.3,7.2,24.1,25,25,NA,15.41,5.84,30.2,22,22,NA,13.26,2.800178209,33.2,13,13,NA,5.18,3.374795994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,25.3,7.2,16,16,Y
Good,TEMP1548,1346,25,12A,"Park, Y.-g.; Lee, J.-H. m. d.",2020,Temperature-dependent development and oviposition models and life history characteristics of Amblyseius eharai (Amitai et Swirski) (Acari: Phytoseiidae) preying on Tetranychus urticae (Koch) (Acari: Tetranychidae,10.1016/j.aspen.2020.07.021,Amblyseius eharai,Phytoseiidae,Arachnida,Arthropoda,Both sexes,Internal,Control agent,Lab,Wild-caught,Experimental,Terrestrial,Korea,Asia,NA,More than 5 days,Mix,No,Constant,No,TEMP1548_3,TEMP1548A,Reproduction,Fecundity,Female,27,6,18,33.2,Table 8,NA,NA,NA,121,121,18,19,19,NA,26.5,12.4,21.6,20,20,NA,36.4,10,24.1,16,16,NA,42.3,10.9,24.1,25,25,NA,33.8,15.285,30.2,22,22,NA,16.86,7.753257251,33.2,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,42.3,10.9,16,16,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_1,TEMP1567A,Longevity,Longevity,Parthenogenetic,22,3,15,25,Figure 1,NA,NA,NA,18,18,15,6,6,NA,12,0.24,20,6,6,NA,9.9,0.49,25,6,6,NA,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5 density,20,9.9,0.49,6,6,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_2,TEMP1567A,Reproduction,Fecundity,Parthenogenetic,22,3,15,25,Figure 2,NA,NA,NA,18,18,15,6,6,NA,2.8,0.24,20,6,6,NA,5.8,0.98,25,6,6,NA,6.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5 density,20,5.8,0.98,6,6,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_3,TEMP1567B,Longevity,Longevity,Parthenogenetic,22,3,15,25,Figure 3,NA,NA,NA,18,18,15,6,6,NA,13.9,1.22,20,6,6,NA,10.2,0.73,25,6,6,NA,5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 density,20,10.2,0.73,6,6,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_4,TEMP1567B,Reproduction,Fecundity,Parthenogenetic,22,3,15,25,Figure 4,NA,NA,NA,18,18,15,6,6,NA,4.4,0.49,20,6,6,NA,6.5,0.98,25,6,6,NA,7.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 desnity,20,6.5,0.98,6,6,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_5,TEMP1567C,Longevity,Longevity,Parthenogenetic,22,3,15,25,Figure 5,NA,NA,NA,18,18,15,6,6,NA,13.9,1.22,20,6,6,NA,10.5,0.73,25,6,6,NA,5.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 desntiy,20,10.5,0.73,6,6,Y
Good,TEMP1567,1366,26,12C,"Pavon-Meza, E.et al.",2005,Combined effects of algal (Chlorella vulgaris) food level and temperature on the demography of Brachionus havanaensis (Rotifera): a life table study,10.1007/s10750-005-4245-8,Brachionus havanaensis,Brachionidae,Monogononta,Rotifera,Parthenogenetic,NA,No,Lab,Lab-reared,Experimental,Aquatic,NA,NA,NA,More than 5 days,Mix,No,Constant,Yes (multiple generations),TEMP1567_6,TEMP1567C,Reproduction,Fecundity,Parthenogenetic,22,3,15,25,Figure 6,NA,NA,NA,18,18,15,6,6,NA,0.2,0.73,20,6,6,NA,7.7,0.73,25,6,6,NA,7.6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 density,20,7.7,0.73,6,6,Y
Good,TEMP1578,1376,26,12B,"Peng, X.et al.",2020,"Effects of variable maternal temperature on offspring development and reproduction of Rhopalosiphum padi, a serious global pest of wheat",10.1111/een.12796,Rhopalosiphum padi,Aphididae,Insecta,Arthropoda,Parthenogenetic,NA,Pest,Lab,Wild-caught,Experimental,Terrestrial,China,Asia,NA,More than 5 days,Mix,No,Both,No,TEMP1578_1,TEMP1578A,Longevity,Longevity,Parthenogenetic,24,3,24,30,Table 1,NA,NA,NA,270,270,24,90,90,NA,22.4,10.4,27,90,90,NA,21.6,8.5,30,90,90,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large fluctuating temperature,24,22.4,10.4,90,90,Y
Good,TEMP1578,1376,26,12B,"Peng, X.et al.",2020,"Effects of variable maternal temperature on offspring development and reproduction of Rhopalosiphum padi, a serious global pest of wheat",10.1111/een.12796,Rhopalosiphum padi,Aphididae,Insecta,Arthropoda,Parthenogenetic,NA,Pest,Lab,Wild-caught,Experimental,Terrestrial,China,Asia,NA,More than 5 days,Mix,No,Both,No,TEMP1578_2,TEMP1578A,Reproduction,Fecundity (nymph/female),Parthenogenetic,24,2,24,30,Table 2,NA,NA,NA,270,270,24,90,90,NA,83.3,15.7,27,90,90,NA,80.8,25,30,90,90,NA,21.2,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large fluctuating temperature,24,83.3,15.7,90,90,Y
